cntry,pspwght,gincdif,Y_support_redist,hincfel,T_subj_poor,hinctnta,agea,eduyrs,gndr,female,emplrel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
EE,1.1847209,2.0,1.0,2.0,0.0,5.0,52.0,11.0,1,0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0
EE,1.2315693,4.0,0.0,1.0,0.0,9.0,33.0,16.0,2,1,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,6.0,6.0,4.0,3.0
EE,0.7566757,2.0,1.0,1.0,0.0,3.0,82.0,12.0,2,1,1.0,4.0,,4.0,,5.0,4.0,5.0,6.0,6.0,2.0,5.0,5.0,,6.0,3.0,6.0,2.0,5.0,6.0,6.0,2.0
EE,0.75648576,2.0,1.0,2.0,0.0,4.0,75.0,10.0,2,1,1.0,6.0,2.0,3.0,4.0,2.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,
EE,1.2170768,2.0,1.0,2.0,0.0,4.0,57.0,17.0,2,1,1.0,4.0,,3.0,,4.0,4.0,,5.0,6.0,4.0,5.0,6.0,2.0,5.0,4.0,5.0,2.0,6.0,6.0,4.0,3.0
EE,1.2315693,4.0,0.0,2.0,0.0,8.0,32.0,18.0,2,1,1.0,4.0,3.0,5.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,6.0,5.0,4.0,2.0,4.0,3.0,6.0,6.0,5.0,5.0
EE,1.4469085,2.0,1.0,1.0,0.0,10.0,21.0,13.0,1,0,1.0,3.0,3.0,5.0,5.0,6.0,6.0,3.0,4.0,2.0,6.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,6.0
EE,1.2162174,2.0,1.0,2.0,0.0,2.0,80.0,21.0,2,1,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,3.0,4.0,5.0,3.0
EE,1.2162174,1.0,1.0,2.0,0.0,,61.0,12.0,2,1,1.0,3.0,,5.0,2.0,5.0,2.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,2.0,5.0
EE,1.1847209,3.0,0.0,1.0,0.0,,37.0,12.0,1,0,1.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0
EE,0.7815601,3.0,0.0,2.0,0.0,9.0,30.0,16.0,1,0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0
EE,0.77887917,2.0,1.0,2.0,0.0,3.0,,11.0,1,0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0
EE,1.6285101,4.0,0.0,2.0,0.0,,20.0,11.0,1,0,,5.0,2.0,6.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,6.0,5.0,2.0
EE,0.93903023,3.0,0.0,1.0,0.0,1.0,38.0,16.0,1,0,3.0,6.0,4.0,3.0,4.0,,6.0,,5.0,4.0,2.0,6.0,6.0,4.0,6.0,6.0,,4.0,5.0,6.0,4.0,4.0
EE,1.2162174,2.0,1.0,3.0,1.0,3.0,72.0,15.0,2,1,1.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,3.0,5.0,6.0,6.0,6.0,3.0
EE,0.8425903,2.0,1.0,2.0,0.0,5.0,60.0,13.0,1,0,3.0,5.0,2.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,6.0,6.0,5.0,3.0,5.0,4.0,5.0,,5.0,5.0,5.0,3.0
EE,0.8412576,3.0,0.0,2.0,0.0,,56.0,15.0,1,0,1.0,6.0,3.0,5.0,3.0,5.0,5.0,3.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,3.0
EE,1.2162174,2.0,1.0,1.0,0.0,5.0,65.0,15.0,2,1,1.0,4.0,,5.0,,3.0,5.0,3.0,6.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,,6.0,5.0,2.0,3.0
EE,0.93915033,2.0,1.0,1.0,0.0,10.0,45.0,21.0,1,0,1.0,4.0,3.0,5.0,2.0,5.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0
EE,0.9841364,2.0,1.0,4.0,1.0,3.0,49.0,20.0,2,1,1.0,2.0,2.0,,3.0,3.0,5.0,,4.0,5.0,5.0,6.0,5.0,3.0,,3.0,,2.0,5.0,5.0,5.0,4.0
EE,1.2162174,1.0,1.0,2.0,0.0,,59.0,24.0,2,1,1.0,4.0,,6.0,6.0,5.0,4.0,5.0,6.0,6.0,4.0,6.0,5.0,4.0,-1.0,,5.0,4.0,6.0,6.0,6.0,4.0
EE,1.2846047,2.0,1.0,1.0,0.0,3.0,38.0,9.0,1,0,1.0,3.0,2.0,2.0,4.0,5.0,,3.0,3.0,6.0,3.0,5.0,3.0,3.0,2.0,6.0,3.0,3.0,6.0,4.0,3.0,3.0
EE,1.6285101,4.0,0.0,1.0,0.0,9.0,16.0,8.0,1,0,,5.0,2.0,6.0,5.0,5.0,6.0,,4.0,2.0,5.0,5.0,6.0,4.0,5.0,6.0,4.0,2.0,5.0,6.0,4.0,5.0
EE,0.7560653,2.0,1.0,2.0,0.0,,61.0,12.0,2,1,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0
EE,1.1847209,4.0,0.0,2.0,0.0,,54.0,13.0,1,0,1.0,,2.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,2.0,3.0,2.0,5.0,5.0
EE,0.77887917,1.0,1.0,2.0,0.0,4.0,84.0,11.0,1,0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0
EE,0.75659955,1.0,1.0,3.0,1.0,,64.0,12.0,2,1,1.0,4.0,,6.0,2.0,6.0,4.0,2.0,6.0,3.0,5.0,2.0,5.0,,6.0,4.0,6.0,,6.0,6.0,6.0,
EE,0.7560653,2.0,1.0,2.0,0.0,2.0,73.0,11.0,2,1,1.0,,,2.0,2.0,6.0,2.0,3.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,2.0,6.0,2.0,5.0,4.0,3.0,3.0
EE,0.84281754,4.0,0.0,2.0,0.0,8.0,58.0,19.0,1,0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,2.0,5.0
EE,0.9848319,2.0,1.0,1.0,0.0,9.0,49.0,16.0,2,1,1.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,6.0,4.0,5.0,5.0,6.0,3.0,2.0,3.0,4.0,2.0,5.0,6.0,4.0,2.0
EE,0.84463674,2.0,1.0,2.0,0.0,5.0,49.0,20.0,2,1,1.0,6.0,2.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,2.0,5.0,6.0,5.0,3.0
EE,1.1841116,2.0,1.0,2.0,0.0,3.0,46.0,13.0,1,0,2.0,6.0,5.0,6.0,6.0,5.0,5.0,2.0,5.0,3.0,4.0,6.0,3.0,6.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0
EE,0.84281754,2.0,1.0,1.0,0.0,10.0,65.0,16.0,1,0,1.0,5.0,2.0,5.0,2.0,3.0,2.0,4.0,5.0,5.0,2.0,6.0,5.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,2.0
EE,1.4446198,2.0,1.0,2.0,0.0,5.0,27.0,12.0,1,0,1.0,6.0,4.0,5.0,6.0,6.0,6.0,2.0,5.0,2.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0
EE,1.2322541,4.0,0.0,2.0,0.0,8.0,32.0,17.0,2,1,3.0,6.0,3.0,5.0,5.0,2.0,5.0,,6.0,,6.0,5.0,3.0,3.0,5.0,5.0,,2.0,5.0,3.0,,6.0
EE,0.84463674,1.0,1.0,2.0,0.0,8.0,53.0,17.0,2,1,1.0,5.0,2.0,2.0,5.0,6.0,6.0,3.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,3.0,5.0,2.0,6.0,6.0,5.0,6.0
EE,0.84260833,4.0,0.0,2.0,0.0,10.0,54.0,18.0,2,1,1.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0
EE,0.7560653,3.0,0.0,2.0,0.0,5.0,61.0,11.0,2,1,1.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,6.0
EE,0.7790892,2.0,1.0,2.0,0.0,3.0,62.0,12.0,1,0,2.0,,2.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,2.0,5.0,3.0,5.0,6.0,5.0,5.0
EE,0.7253283,1.0,1.0,2.0,0.0,,45.0,12.0,2,1,1.0,5.0,3.0,5.0,3.0,6.0,2.0,,6.0,4.0,4.0,6.0,6.0,3.0,4.0,,6.0,,6.0,6.0,5.0,
EE,0.7776472,2.0,1.0,3.0,1.0,3.0,64.0,10.0,1,0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0
EE,1.2170768,1.0,1.0,1.0,0.0,,64.0,16.0,2,1,2.0,6.0,3.0,6.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0,5.0,5.0,2.0,5.0,6.0,5.0,4.0
EE,1.0810459,2.0,1.0,3.0,1.0,4.0,68.0,12.0,1,0,1.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0
EE,0.84320384,3.0,0.0,2.0,0.0,8.0,39.0,25.0,2,1,1.0,4.0,2.0,6.0,3.0,5.0,5.0,4.0,6.0,2.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,3.0
EE,1.4472986,4.0,0.0,1.0,0.0,,20.0,12.0,1,0,1.0,3.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,6.0,2.0,5.0
EE,0.75648576,1.0,1.0,2.0,0.0,5.0,64.0,13.0,2,1,1.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0
EE,0.84281754,3.0,0.0,2.0,0.0,8.0,63.0,16.0,1,0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,2.0
EE,0.84260833,3.0,0.0,2.0,0.0,,38.0,17.0,2,1,1.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,6.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,6.0,,2.0
EE,0.9841364,4.0,0.0,1.0,0.0,9.0,53.0,11.0,2,1,1.0,2.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0
EE,0.9848319,1.0,1.0,2.0,0.0,9.0,51.0,13.0,2,1,1.0,4.0,2.0,6.0,3.0,3.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0
EE,1.351508,2.0,1.0,1.0,0.0,9.0,15.0,8.0,2,1,,5.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,6.0,3.0,3.0
EE,0.75659955,3.0,0.0,2.0,0.0,5.0,74.0,11.0,2,1,1.0,2.0,,4.0,2.0,5.0,,5.0,5.0,6.0,3.0,5.0,4.0,3.0,5.0,,6.0,4.0,4.0,4.0,3.0,
EE,0.7578854,3.0,0.0,2.0,0.0,3.0,56.0,12.0,2,1,1.0,2.0,2.0,3.0,2.0,4.0,2.0,,3.0,3.0,2.0,6.0,4.0,2.0,3.0,,4.0,2.0,5.0,4.0,,
EE,1.3319474,2.0,1.0,2.0,0.0,8.0,33.0,12.0,2,1,1.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0
EE,0.84281754,2.0,1.0,2.0,0.0,4.0,73.0,20.0,1,0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0
EE,1.1848725,2.0,1.0,2.0,0.0,9.0,39.0,14.0,1,0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0
EE,0.84281754,2.0,1.0,1.0,0.0,9.0,,20.0,1,0,2.0,6.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,6.0,3.0,4.0,5.0,4.0,6.0,,2.0,4.0,5.0,5.0,5.0,
EE,1.2315693,3.0,0.0,1.0,0.0,,29.0,19.0,2,1,1.0,5.0,2.0,4.0,4.0,,6.0,,6.0,,5.0,6.0,6.0,4.0,4.0,6.0,4.0,3.0,6.0,6.0,4.0,5.0
EE,1.2837796,2.0,1.0,3.0,1.0,8.0,37.0,9.0,1,0,1.0,3.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,2.0
EE,0.9848319,2.0,1.0,2.0,0.0,8.0,49.0,14.0,2,1,1.0,4.0,,5.0,5.0,5.0,4.0,2.0,6.0,4.0,5.0,5.0,6.0,3.0,6.0,3.0,4.0,2.0,6.0,5.0,5.0,5.0
EE,1.0813106,2.0,1.0,2.0,0.0,4.0,64.0,10.0,1,0,1.0,2.0,,5.0,3.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,6.0,2.0,5.0,,5.0,2.0,5.0,5.0,4.0,3.0
EE,1.351508,2.0,1.0,2.0,0.0,,17.0,9.0,2,1,,5.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,3.0,4.0,3.0,5.0,6.0,2.0,4.0
EE,0.93903023,2.0,1.0,2.0,0.0,9.0,38.0,16.0,1,0,1.0,6.0,4.0,6.0,6.0,6.0,2.0,5.0,5.0,2.0,2.0,5.0,2.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,2.0,5.0
EE,0.7560653,1.0,1.0,2.0,0.0,4.0,84.0,14.0,2,1,1.0,4.0,2.0,5.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,6.0,2.0,6.0,2.0,4.0,6.0,5.0,2.0
EE,0.9387771,1.0,1.0,2.0,0.0,9.0,40.0,16.0,1,0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,5.0
EE,0.84320384,3.0,0.0,2.0,0.0,,37.0,17.0,2,1,2.0,4.0,3.0,4.0,3.0,2.0,3.0,,6.0,3.0,5.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0
EE,0.84260833,1.0,1.0,1.0,0.0,8.0,36.0,20.0,2,1,1.0,4.0,,6.0,4.0,4.0,4.0,4.0,6.0,,5.0,6.0,5.0,5.0,6.0,5.0,2.0,3.0,6.0,6.0,3.0,4.0
EE,0.7303744,2.0,1.0,2.0,0.0,4.0,56.0,11.0,2,1,1.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0
EE,0.984931,1.0,1.0,2.0,0.0,5.0,39.0,12.0,2,1,1.0,2.0,2.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0
EE,0.7298586,1.0,1.0,2.0,0.0,,,9.0,2,1,1.0,2.0,,,3.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,
EE,0.75659955,2.0,1.0,2.0,0.0,,,11.0,2,1,1.0,4.0,3.0,2.0,4.0,6.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,2.0,3.0,2.0,6.0,5.0,5.0,5.0
EE,0.72481614,2.0,1.0,2.0,0.0,,37.0,9.0,2,1,1.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,5.0,2.0,2.0,5.0,5.0,3.0,2.0,5.0
EE,0.77868843,2.0,1.0,3.0,1.0,3.0,72.0,12.0,1,0,1.0,2.0,2.0,6.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,6.0,2.0,5.0,5.0,2.0,5.0,2.0,4.0,6.0,4.0,2.0
EE,1.2170768,3.0,0.0,2.0,0.0,,61.0,16.0,2,1,1.0,3.0,2.0,5.0,2.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,2.0,6.0,4.0,6.0,5.0,4.0,2.0
EE,1.1848725,3.0,0.0,2.0,0.0,5.0,50.0,11.0,1,0,1.0,,2.0,3.0,2.0,4.0,2.0,2.0,,3.0,,5.0,4.0,2.0,4.0,2.0,4.0,,5.0,4.0,4.0,4.0
EE,1.2162174,2.0,1.0,3.0,1.0,4.0,67.0,16.0,2,1,1.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0
EE,0.7815601,5.0,0.0,1.0,0.0,10.0,34.0,14.0,1,0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,,5.0,5.0,5.0,6.0,3.0,6.0,5.0,3.0,3.0,6.0,5.0,6.0,3.0,3.0
EE,0.84260833,2.0,1.0,1.0,0.0,8.0,41.0,20.0,2,1,1.0,2.0,2.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,2.0,3.0,5.0,5.0,4.0,2.0
EE,0.9841364,3.0,0.0,2.0,0.0,9.0,53.0,15.0,2,1,1.0,6.0,3.0,5.0,,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0,5.0,5.0,2.0,2.0
EE,1.1825281,3.0,0.0,3.0,1.0,4.0,50.0,11.0,1,0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0
EE,0.84281754,2.0,1.0,2.0,0.0,,60.0,15.0,1,0,1.0,3.0,,6.0,5.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,5.0,6.0,6.0,6.0,3.0
EE,0.8425903,2.0,1.0,2.0,0.0,,59.0,16.0,1,0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0
EE,1.1847209,2.0,1.0,2.0,0.0,8.0,47.0,12.0,1,0,1.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,2.0,6.0,5.0,5.0,4.0
EE,0.842384,2.0,1.0,2.0,0.0,3.0,82.0,17.0,1,0,1.0,2.0,4.0,5.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0
EE,1.2170768,5.0,0.0,1.0,0.0,5.0,64.0,16.0,2,1,2.0,6.0,2.0,6.0,5.0,4.0,5.0,,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,6.0,5.0,2.0,3.0
EE,0.75659955,2.0,1.0,3.0,1.0,,83.0,9.0,2,1,1.0,3.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0
EE,1.2162174,2.0,1.0,2.0,0.0,5.0,64.0,16.0,2,1,1.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,2.0,2.0
EE,0.93903023,2.0,1.0,2.0,0.0,8.0,46.0,15.0,1,0,1.0,4.0,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0
EE,1.4472986,4.0,0.0,1.0,0.0,9.0,26.0,15.0,1,0,1.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,5.0,6.0,6.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0
EE,0.75648576,3.0,0.0,2.0,0.0,,63.0,11.0,2,1,1.0,3.0,2.0,5.0,3.0,6.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,,5.0,3.0,5.0,5.0,4.0,4.0
EE,0.77887917,1.0,1.0,3.0,1.0,4.0,73.0,14.0,1,0,1.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0
EE,1.2162174,3.0,0.0,1.0,0.0,,69.0,16.0,2,1,1.0,2.0,,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0,5.0,6.0,2.0
EE,0.93903023,2.0,1.0,2.0,0.0,5.0,53.0,16.0,1,0,3.0,4.0,,3.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,6.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0
EE,0.75659955,3.0,0.0,2.0,0.0,4.0,74.0,14.0,2,1,1.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,6.0,5.0,3.0,5.0,3.0,5.0,2.0,6.0,5.0,3.0,6.0,6.0,4.0
EE,0.84281754,2.0,1.0,2.0,0.0,,60.0,16.0,1,0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,,4.0,6.0,5.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0,4.0,5.0
EE,1.2315693,3.0,0.0,2.0,0.0,4.0,32.0,15.0,2,1,1.0,,5.0,4.0,4.0,5.0,2.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,6.0,2.0,6.0,5.0,5.0,5.0
EE,0.9387771,3.0,0.0,1.0,0.0,9.0,45.0,22.0,1,0,1.0,4.0,,5.0,,4.0,2.0,2.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,3.0,
EE,1.3308729,2.0,1.0,2.0,0.0,,30.0,12.0,2,1,1.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0
EE,1.2162174,2.0,1.0,2.0,0.0,3.0,73.0,13.0,2,1,1.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,6.0,4.0,2.0,4.0,5.0,3.0,5.0,2.0,4.0,3.0,5.0,6.0,5.0,3.0
EE,1.6289088,2.0,1.0,2.0,0.0,,18.0,11.0,1,0,,4.0,6.0,4.0,2.0,3.0,4.0,2.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0
EE,0.7790892,4.0,0.0,2.0,0.0,2.0,69.0,13.0,1,0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,6.0,2.0,6.0,,5.0,6.0,6.0,3.0
EE,0.77887917,1.0,1.0,3.0,1.0,4.0,,17.0,1,0,1.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0
EE,0.93903023,3.0,0.0,1.0,0.0,10.0,43.0,16.0,1,0,1.0,5.0,5.0,5.0,3.0,4.0,6.0,,6.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0
EE,0.75648576,1.0,1.0,3.0,1.0,5.0,72.0,13.0,2,1,1.0,4.0,4.0,6.0,2.0,6.0,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,6.0,3.0,6.0,5.0,5.0,6.0,5.0,3.0
EE,0.75648576,3.0,0.0,3.0,1.0,4.0,71.0,13.0,2,1,1.0,5.0,2.0,3.0,,6.0,5.0,6.0,4.0,6.0,3.0,5.0,4.0,,6.0,,3.0,2.0,3.0,3.0,4.0,4.0
EE,0.78011346,1.0,1.0,3.0,1.0,,25.0,15.0,1,0,1.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,5.0
EE,0.7776472,3.0,0.0,1.0,0.0,4.0,61.0,12.0,1,0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0
EE,0.9841364,3.0,0.0,2.0,0.0,8.0,46.0,14.0,2,1,1.0,4.0,,4.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0
EE,1.2324395,3.0,0.0,3.0,1.0,9.0,28.0,17.0,2,1,1.0,4.0,5.0,4.0,5.0,6.0,4.0,3.0,6.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,3.0,2.0,6.0,6.0,6.0,5.0
EE,1.4472986,3.0,0.0,1.0,0.0,10.0,22.0,15.0,1,0,1.0,2.0,3.0,6.0,5.0,6.0,3.0,3.0,6.0,3.0,6.0,5.0,5.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,3.0,5.0
